method,dataset,session,condition,alpha1_strength,events,K,M,T,empirical_nu_base,mean_events_per_actor_mark_per_sec,ring_size,hub_actor,true_ring,n_injected_events,hawkes_sampler_used,seed,field_auc,precision,recall,f1,hub_correct,pred_ring,hub_pred,loglik_final,beta0_hat,beta1_hat,beta_gap_hat,eta_on_hat,eta_off_hat,active_mean,gate_gini,gate_effective_support,g0_hat,h0_hat,sender0_score,receiver0_score,member0_score,g1_hat,h1_hat,sender1_score,receiver1_score,member1_score,g2_hat,h2_hat,sender2_score,receiver2_score,member2_score,g3_hat,h3_hat,sender3_score,receiver3_score,member3_score,g4_hat,h4_hat,sender4_score,receiver4_score,member4_score,g5_hat,h5_hat,sender5_score,receiver5_score,member5_score,g6_hat,h6_hat,sender6_score,receiver6_score,member6_score,g7_hat,h7_hat,sender7_score,receiver7_score,member7_score,g8_hat,h8_hat,sender8_score,receiver8_score,member8_score,g9_hat,h9_hat,sender9_score,receiver9_score,member9_score,g10_hat,h10_hat,sender10_score,receiver10_score,member10_score,g11_hat,h11_hat,sender11_score,receiver11_score,member11_score,g12_hat,h12_hat,sender12_score,receiver12_score,member12_score,g13_hat,h13_hat,sender13_score,receiver13_score,member13_score,g14_hat,h14_hat,sender14_score,receiver14_score,member14_score,g15_hat,h15_hat,sender15_score,receiver15_score,member15_score,g16_hat,h16_hat,sender16_score,receiver16_score,member16_score,g17_hat,h17_hat,sender17_score,receiver17_score,member17_score,g18_hat,h18_hat,sender18_score,receiver18_score,member18_score,g19_hat,h19_hat,sender19_score,receiver19_score,member19_score,true_hub,b2_active_fraction,b2_n_pair_fits,b2_n_windows,b2_hmm_rates,b2_top10_member,b2_top10_member_scores,b2_top10_sender,b2_top10_sender_scores,b2_top10_receiver,b2_top10_receiver_scores,b2_sender0_score,b2_receiver0_score,b2_member0_score,b2_sender1_score,b2_receiver1_score,b2_member1_score,b2_sender2_score,b2_receiver2_score,b2_member2_score,b2_sender3_score,b2_receiver3_score,b2_member3_score,b2_sender4_score,b2_receiver4_score,b2_member4_score,b2_sender5_score,b2_receiver5_score,b2_member5_score,b2_sender6_score,b2_receiver6_score,b2_member6_score,b2_sender7_score,b2_receiver7_score,b2_member7_score,b2_sender8_score,b2_receiver8_score,b2_member8_score,b2_sender9_score,b2_receiver9_score,b2_member9_score,b2_sender10_score,b2_receiver10_score,b2_member10_score,b2_sender11_score,b2_receiver11_score,b2_member11_score,b2_sender12_score,b2_receiver12_score,b2_member12_score,b2_sender13_score,b2_receiver13_score,b2_member13_score,b2_sender14_score,b2_receiver14_score,b2_member14_score,b2_sender15_score,b2_receiver15_score,b2_member15_score,b2_sender16_score,b2_receiver16_score,b2_member16_score,b2_sender17_score,b2_receiver17_score,b2_member17_score,b2_sender18_score,b2_receiver18_score,b2_member18_score,b2_sender19_score,b2_receiver19_score,b2_member19_score
B3_static_svd,hc-11,Achilles_10252013,spikein,2.0,5349,20,1,35.9518,7.439126830923625,7.439126830923625,4,0,"[0, 2, 9, 14]",349,False,9,,0.25,0.25,0.25,1,"[0, 1, 4, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proposed,hc-11,Achilles_10252013,spikein,2.0,5361,20,1,35.9518,7.455815842322219,7.455815842322219,4,2,"[2, 7, 9, 14]",361,False,7,0.675,0.75,0.75,0.75,0,"[0, 2, 9, 14]",0.0,8184.0860772617025,14.134704311494158,19.99616,5.861455688505842,0.0029737785461041,3.5885063987129127,0.7310124876213406,0.0865688481817072,19.551842035364896,0.2032228339043141,0.1370147417620743,0.3439304849505563,0.2215080529139194,1.0,0.1482546125447928,0.127600606595544,0.251880818175395,0.2111503296536211,0.7961579311201896,0.1683873328005452,0.1616314935083816,0.2821155611316733,0.2652116136763643,1.0,0.1284390190798637,0.1231888415111321,0.2186113243824918,0.2055463373538872,0.7750276637761189,0.1377362013043175,0.1090924973935994,0.2357763718862707,0.1813185661730814,0.6855349618693038,0.1176531677895265,0.136327918460228,0.1991725896195542,0.2284827461394936,0.8615110890969855,0.1412473084161502,0.1559667303826979,0.2371924063880965,0.2588504106269031,0.9760146135333888,0.1401588267879106,0.1313225876338151,0.2377533821721079,0.2180491993239198,0.8221706293375357,0.1356737946938309,0.1078800997876126,0.2323481287537753,0.179464110871819,0.6766827002184669,0.154847142613376,0.1589353534202891,0.2597091471646933,0.2622787560309009,0.988941443382482,0.122299065927114,0.1429333369217503,0.2064847375486875,0.2390896804951719,0.901505319397254,0.1083707930674796,0.131986162406485,0.1837850765576289,0.2220576228846055,0.8372846867693386,0.1165370912898986,0.1371333395591089,0.197223883962495,0.2299411143768008,0.8670099743723751,0.1166880893212539,0.1307966410984994,0.197988610447289,0.2193033754169787,0.826899593034387,0.1521468419820498,0.1573887567484707,0.2553456352149837,0.2600269148402842,0.9804507096645964,0.0928406008307961,0.1080821286508612,0.1589952867225174,0.183012862384574,0.6900635302038591,0.0978191032156804,0.1136469692780518,0.1671362606949311,0.1920297582348764,0.7240624027468451,0.0813769399497893,0.0956006080201705,0.1400616263484508,0.1626304156114259,0.6132100074994551,0.0817459914988967,0.0994732581394831,0.1404742472401565,0.169190599327871,0.6379456652842249,0.0901779552236413,0.112671034405268,0.1541368069491651,0.1909799199744213,0.7201039099572488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1_static_gates,hc-11,Achilles_10252013,spikein,2.0,5361,20,1,35.9518,7.455815842322219,7.455815842322219,4,2,"[2, 7, 9, 14]",361,False,7,,0.25,0.25,0.25,0,"[13, 14, 15, 16]",,6388.018164672885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B2_modular_hmm_hawkes,hc-11,Achilles_10252013,spikein,2.0,5361,20,1,35.9518,7.455815842322219,7.455815842322219,4,2,"[2, 7, 9, 14]",361,False,7,0.7125,0.0,0.0,0.0,0,"[4, 5, 13, 17]",17.0,,,,,,,0.3298719691820996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.3298719691820996,190.0,4.0,"[255.5223098636841, 383.61888023571015]","[13, 17, 5, 4, 15, 10, 14, 2, 19, 9]","[0.033778384720779285, 0.01648716948939118, 0.011815089134662081, 0.011516499296962822, 0.011305391768151509, 0.010447773863063253, 0.008909251023772049, 0.008043747757884122, 0.007585296666829297, 0.007556382701916144]","[17, 5, 19, 3, 4, 10, 8, 1, 14, 9]","[2919.9613925397907, 594.9430372736414, 577.8831115553369, 451.4916156099419, 424.2710103282586, 386.9184936122805, 317.6361569635244, 304.4078983775713, 234.8476128480681, 212.89887062330422]","[13, 15, 12, 14, 2, 4, 10, 9, 5, 6]","[6374.441746675225, 318.98564862773804, 81.20677866590592, 6.290939478521829, 5.931525395628199, 5.818578240938421, 5.251063927934388, 4.991991056839868, 4.367348860112057, 4.3295275827795]",3.2793599264526665,2.4492652065798888,0.0006569053762612321,304.4078983775713,2.116172668833882,0.0058829326427546035,203.03446159189724,5.931525395628199,0.008043747757884122,451.4916156099419,1.1973632671225263,0.005389248099166818,424.2710103282586,5.818578240938421,0.011516499296962822,594.9430372736414,4.367348860112057,0.011815089134662081,2.626985642862099,4.3295275827795,0.0007816988482578924,2.3289661137532547,2.5312229810087095,0.0005627780550851506,317.6361569635244,2.3094479009349884,0.006277828079072292,212.89887062330422,4.991991056839868,0.007556382701916144,386.9184936122805,5.251063927934388,0.010447773863063253,170.15429815702325,4.322244785280427,0.006285886117139204,3.3476700893217433,81.20677866590592,0.003821710931623322,3.3316154307753947,6374.441746675225,0.033778384720779285,234.8476128480681,6.290939478521829,0.008909251023772049,7.4579480679375,318.98564862773804,0.011305391768151509,5.366425469850219,1.0546456084612845,0.0005514246705780593,2919.9613925397907,1.7327438326046465,0.01648716948939118,6.108386443104004,1.1138528816576883,0.0006045991548004335,577.8831115553369,1.8532090205887055,0.007585296666829297
B3_static_svd,hc-11,Achilles_10252013,spikein,2.0,5361,20,1,35.9518,7.455815842322219,7.455815842322219,4,2,"[2, 7, 9, 14]",361,False,7,,0.0,0.0,0.0,0,"[0, 1, 4, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proposed,hc-11,Achilles_10252013,spikein,3.0,5477,20,1,35.9518,7.617142952508637,7.617142952508637,4,0,"[0, 2, 9, 14]",477,False,9,0.7,0.75,0.75,0.75,1,"[0, 2, 14, 6]",0.0,8542.699785751698,14.136357396638047,19.99616,5.859802603361953,0.0022787807788432,2.7490996445960456,0.7059209840567863,0.0631233851466932,19.75764249279649,0.2252858295474679,0.1386188870506086,0.3706124048505205,0.2128183907609462,1.0,0.1460759914516418,0.1313125185176075,0.241045690910074,0.2088098610198788,0.8811854007618237,0.1576819191744083,0.149776187962321,0.258185039761067,0.236964730508873,1.0,0.1260959760428675,0.1234112750077973,0.2087665212402593,0.1979515285511473,0.8353628327981709,0.1392113419816465,0.1146546629761546,0.2313249905525282,0.1828643310736974,0.7716942967884001,0.1124898898814907,0.131378072378219,0.1856182885344572,0.2119770832348077,0.8945511966257373,0.1273851568135644,0.1430761451607252,0.209166128346026,0.2293764037262864,0.9679769779819514,0.116350649669204,0.1161620331065806,0.1932156770391344,0.1871241078687585,0.789670713725694,0.1339647447595774,0.1126286997602642,0.2227954469576009,0.1800474299663123,0.7598068690630337,0.1372415356997763,0.140012463326869,0.2256417998120553,0.2235240154442313,0.9432796811754296,0.1115507336491614,0.1319991332829612,0.1840218745542863,0.2130622576808495,0.8991306732580253,0.1035203495360964,0.1306766550826594,0.1708737977178422,0.2116442955585096,0.8931468202209303,0.1078930426509178,0.1275644595707881,0.1783189659805357,0.2062150728585791,0.8702352979523149,0.1092885430931137,0.1222929839580765,0.1810284427325239,0.1975902646117783,0.8338382855012242,0.1466139349124706,0.1456388523754526,0.2404801783692859,0.2315376036193253,0.9770973221293604,0.0892195522487389,0.1069097008731331,0.1487355197321873,0.174213392133932,0.7351870118384927,0.0977702695066263,0.1178424391051334,0.1622493752576597,0.1913346334807324,0.80743928883361,0.0778888674947008,0.0967702289458302,0.1303922778619133,0.1584539508898877,0.6686815820633463,0.0799882925104591,0.101925134135712,0.1336213637528356,0.1667521485292669,0.7037002855706537,0.0947031909047039,0.1293166273498814,0.1564082713835915,0.2102405538285843,0.8872229777701537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1_static_gates,hc-11,Achilles_10252013,spikein,3.0,5477,20,1,35.9518,7.617142952508637,7.617142952508637,4,0,"[0, 2, 9, 14]",477,False,9,,0.25,0.25,0.25,1,"[13, 14, 15, 16]",,6719.597825300684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B2_modular_hmm_hawkes,hc-11,Achilles_10252013,spikein,3.0,5477,20,1,35.9518,7.617142952508637,7.617142952508637,4,0,"[0, 2, 9, 14]",477,False,9,0.875,0.0,0.0,0.0,0,"[6, 11, 13, 17]",18.0,,,,,,,0.3883517182530098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3883517182530098,190.0,4.0,"[259.89452704967414, 374.0376944134126]","[6, 13, 17, 11, 18, 12, 15, 5, 4, 3]","[0.1602775494401312, 0.032349385900525406, 0.016971559080446296, 0.01660151528130694, 0.016458762084293952, 0.016143463397007604, 0.01266001253851298, 0.01208553286472365, 0.009797768295131177, 0.006613588538825774]","[18, 17, 11, 5, 3, 1, 8, 4, 6, 14]","[3415.3296917847156, 2871.299238727687, 1351.128471542924, 692.0194639260092, 494.5295202681899, 397.48075685760494, 330.72557938913883, 326.8949040147559, 323.88887761285093, 279.43062998825235]","[13, 12, 6, 15, 4, 10, 2, 5, 11, 9]","[6293.107697034629, 2291.1992121431244, 1704.6968187252312, 524.3797929243462, 6.311665535825246, 4.940065585192148, 4.902152170392733, 4.536397428109539, 4.384263128777828, 3.836482053013262]",2.811666843522234,2.6952645202874392,0.0005937911603212976,397.48075685760494,2.0961004925819964,0.006226087288858068,1.9203508062656574,4.902152170392733,0.0006618122190180548,494.5295202681899,1.9009903862297133,0.006613588538825774,326.8949040147559,6.311665535825246,0.009797768295131177,692.0194639260092,4.536397428109539,0.01208553286472365,323.88887761285093,1704.6968187252312,0.1602775494401312,162.81063437107318,0.897059859957426,0.0026067728995055905,330.72557938913883,0.8471941647215808,0.0036105758414598987,2.8603348225601226,3.836482053013262,0.0007145393049763146,185.05874103299487,4.940065585192148,0.006521871836507898,1351.128471542924,4.384263128777828,0.01660151528130694,2.444715765713973,2291.1992121431244,0.016143463397007604,3.5740836699734,6293.107697034629,0.032349385900525406,279.43062998825235,3.0017090205537276,0.006247012877305838,6.569315527696781,524.3797929243462,0.01266001253851298,4.958185661137455,0.9921486963846581,0.0004784106914524505,2871.299238727687,2.1560698308381943,0.016971559080446296,3415.3296917847156,1.7047452890843222,0.016458762084293952,4.296228732246402,1.445562356032093,0.0005375430037654844
B3_static_svd,hc-11,Achilles_10252013,spikein,3.0,5477,20,1,35.9518,7.617142952508637,7.617142952508637,4,0,"[0, 2, 9, 14]",477,False,9,,0.5,0.5,0.5,1,"[0, 2, 4, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proposed,hc-11,Achilles_10252013,spikein,3.0,5518,20,1,35.9518,7.674163741453836,7.674163741453836,4,2,"[2, 7, 9, 14]",518,False,7,0.65,0.75,0.75,0.75,0,"[0, 9, 2, 14]",0.0,8296.754499988503,14.135085650636542,19.99616,5.861074349363458,2.0207180162939355,1.3364798836657072,0.5119165379800423,0.0994302325221339,19.40500151952587,0.2555656078632587,0.1713950006000587,0.5298671001954041,0.3357770061884862,1.0,0.1801584451984036,0.1603114897313982,0.3749227458420791,0.3224427076154171,0.7820470364840385,0.2232266702910392,0.2079144514150908,0.4571883446053226,0.4119873277792569,0.9992270290169862,0.1552740990997705,0.1531962003432403,0.3239079581386953,0.3107806984658863,0.7537621986525741,0.1731822815927503,0.1340862621298548,0.3635519956969035,0.2703422644793696,0.6861192090673925,0.1385044365097554,0.164180955663633,0.2878585651446776,0.3349638972443881,0.8124157159775461,0.1710833023135105,0.1886694112605932,0.352665816534018,0.3806714312654059,0.9232739884144732,0.1839554001240553,0.1736246012894122,0.3811096947069888,0.3487673776276379,0.8458944415679583,0.1692512298923487,0.1343853400011577,0.355246755007097,0.271321679222307,0.6704450132421683,0.204554372776911,0.2067254277037097,0.4190978761334961,0.4123060283753126,1.0,0.1439203144325904,0.1707502591763019,0.298469799664513,0.3477207874412958,0.8433560596033138,0.1254851584307188,0.156512561022645,0.2614676621087086,0.3207348653084583,0.7779048649186879,0.1349768054549037,0.1621264315349931,0.2807283102045939,0.3311721475998172,0.8032192711438089,0.1350787506614461,0.1572956614077902,0.2813871699840706,0.3212954012926392,0.7792643793220783,0.2007476939668906,0.2040348133709867,0.4116764837148807,0.4074878048358906,0.9883139629114612,0.1025409376222281,0.1275989386992583,0.2157271170952622,0.2635253489580657,0.6391498809670197,0.1108336573774475,0.1383784882317612,0.2323351268400657,0.2849714003921956,0.6911647678670192,0.0868368517215489,0.108654027950159,0.1838226845062856,0.2255714285766377,0.5470970906379891,0.087704178125999,0.1147208521261467,0.1852853139602006,0.2380940724977788,0.5774692973468903,0.099083594592072,0.1280696458967833,0.2084059475038728,0.2647887924208896,0.6422142151650969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1_static_gates,hc-11,Achilles_10252013,spikein,3.0,5518,20,1,35.9518,7.674163741453836,7.674163741453836,4,2,"[2, 7, 9, 14]",518,False,7,,0.25,0.25,0.25,0,"[13, 14, 15, 16]",,6677.87830805263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B2_modular_hmm_hawkes,hc-11,Achilles_10252013,spikein,3.0,5518,20,1,35.9518,7.674163741453836,7.674163741453836,4,2,"[2, 7, 9, 14]",518,False,7,0.7375,0.0,0.0,0.0,0,"[4, 5, 13, 17]",17.0,,,,,,,0.2778216362803219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.2778216362803219,190.0,3.0,"[262.45795698820547, 420.98428201264164]","[13, 17, 4, 5, 8, 12, 6, 19, 3, 14]","[0.036710725448192455, 0.01750591099713545, 0.016876185971740613, 0.014809645628326831, 0.013392666925714641, 0.013315149107822596, 0.009065551023152926, 0.008563070357802346, 0.008314855887588376, 0.007598091153814271]","[17, 5, 19, 3, 8, 4, 1, 6, 14, 9]","[2459.678467841081, 516.6318953996071, 459.82462487994843, 415.3148589260236, 332.79240057489807, 316.42459083982794, 281.97285955960626, 269.21002168465014, 145.7492822648577, 126.00091546280794]","[13, 12, 15, 4, 8, 2, 5, 9, 14, 10]","[4752.991808332907, 612.7861354800596, 52.50331619184534, 10.522617477556855, 6.300951559503301, 5.41707930496687, 4.963105689838963, 4.9316824668373265, 4.630714214460539, 4.485479564085491]",2.9672204685580237,2.132652748239985,0.0007357195200858706,281.97285955960626,1.8089289667869641,0.0066052872422098395,119.77048314560518,5.41707930496687,0.0074496315740856635,415.3148589260236,1.9461548311717203,0.008314855887588376,316.42459083982794,10.522617477556855,0.016876185971740613,516.6318953996071,4.963105689838963,0.014809645628326831,269.21002168465014,3.568967516825133,0.009065551023152926,1.772543005070387,3.7201097231431777,0.0007510235621820444,332.79240057489807,6.300951559503301,0.013392666925714641,126.00091546280794,4.9316824668373265,0.007290573636330575,2.488363819770482,4.485479564085491,0.0009770992450165781,3.113939461333672,4.12442703460633,0.0010481276848989646,3.382427860301727,612.7861354800596,0.013315149107822596,3.31485299120208,4752.991808332907,0.036710725448192455,145.7492822648577,4.630714214460539,0.007598091153814271,6.818743762670719,52.50331619184534,0.00553379224334369,5.414101710179076,0.865719286053152,0.0006331827123017037,2459.678467841081,1.4565872296046853,0.01750591099713545,9.409159588405645,1.0310310598109247,0.0009109375173975547,459.82462487994843,1.8642845681018763,0.008563070357802346
B3_static_svd,hc-11,Achilles_10252013,spikein,3.0,5518,20,1,35.9518,7.674163741453836,7.674163741453836,4,2,"[2, 7, 9, 14]",518,False,7,,0.25,0.25,0.25,0,"[0, 4, 7, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proposed,hc-11,Achilles_10252013,spikein,3.0,5490,20,1,35.9518,7.635222714857115,7.635222714857115,4,0,"[0, 7, 9, 14]",490,False,8,0.675,0.5,0.5,0.5,1,"[6, 0, 14, 2]",0.0,8551.652183767028,14.136240654208198,19.99616,5.859919345791802,0.0030620001205873,3.377387393027135,0.7175429218642289,0.072743413618088,19.6704510127277,0.2419702648960301,0.1478171060180942,0.4212042487440131,0.2401834576314742,1.0,0.1549332051703782,0.1399657733836602,0.2705417136123522,0.2358633373869407,0.8905916948794899,0.1408355082919129,0.1541631948791573,0.244531885839528,0.2612974114695567,0.9866277104632396,0.1368796896718224,0.1347662463853389,0.2395046398634077,0.2287952554238776,0.8639034644628029,0.145007613370459,0.1159231979099956,0.2556228895040354,0.1961506755235601,0.7406414430560693,0.1205951884904445,0.1442254230884781,0.210218175016272,0.2464843437383351,0.9306953419855106,0.1395054751533033,0.1561635289938752,0.2420308159041521,0.2648389141096319,1.0,0.1475473178144588,0.1398285025991466,0.2576587389244757,0.2363599714236445,0.892466925482868,0.1421253329792939,0.1152439083628515,0.2506109963409457,0.1952342565423648,0.7371811548115103,0.1516139104387926,0.1515714160820568,0.263516306759214,0.2557839945056679,0.9658097087642658,0.1220834153648435,0.1444320448998584,0.2127974812835797,0.246689270106062,0.9314691193906016,0.1094572084034991,0.1367224209443263,0.1913726753210922,0.2347128098135814,0.8862474406477158,0.1157620874813462,0.1384446395486126,0.2022602632786033,0.2370697588941787,0.8951469979069695,0.1188081832916745,0.1359293560232418,0.2077859784892662,0.2324701675610528,0.877779492272122,0.1524840709786001,0.1554456447556965,0.2646273027714969,0.2622246574453429,0.9901288801418102,0.0936551069498288,0.1108127811646056,0.1654281275532498,0.191455797987137,0.7229141481371676,0.0992560728770107,0.1221232198617798,0.1745443215361411,0.2105197083200542,0.7948971888357319,0.0805125477457898,0.0972534574848612,0.1429764535645077,0.1689072216201949,0.6377734261146933,0.0815846107585834,0.1013442130596394,0.1446422947571152,0.1759360708375109,0.6643135183852967,0.0915510829216504,0.116953101934839,0.1613230032246545,0.2022212319479341,0.7635631365873341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1_static_gates,hc-11,Achilles_10252013,spikein,3.0,5490,20,1,35.9518,7.635222714857115,7.635222714857115,4,0,"[0, 7, 9, 14]",490,False,8,,0.25,0.25,0.25,1,"[13, 14, 15, 16]",,6784.199347721671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B2_modular_hmm_hawkes,hc-11,Achilles_10252013,spikein,3.0,5490,20,1,35.9518,7.635222714857115,7.635222714857115,4,0,"[0, 7, 9, 14]",490,False,8,0.925,0.0,0.0,0.0,0,"[10, 13, 15, 18]",18.0,,,,,,,0.556644330789245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.556644330789245,190.0,5.0,"[235.507006785019, 360.24992397411705]","[10, 15, 13, 18, 12, 6, 11, 16, 19, 7]","[0.16752851756102902, 0.10223244798903361, 0.035503472070523644, 0.02574913821442463, 0.024553199814745942, 0.020049959935098206, 0.01884735780966837, 0.015738006340135783, 0.014027815812942067, 0.006529534931929393]","[18, 19, 11, 7, 10, 15, 14, 16, 2, 13]","[3448.1713660401088, 2012.3167121690788, 630.8816508323202, 365.0771202859138, 242.93526985350334, 99.7669643242482, 79.95555533458374, 4.657893196620084, 4.516084337345547, 4.346408038506093]","[13, 12, 6, 10, 15, 16, 4, 5, 2, 11]","[2283.560357982491, 1318.2848629863472, 1122.4675716273498, 909.6791821813166, 824.8825167425505, 418.70798382417684, 9.568644770506953, 5.676386737712933, 5.118816490840554, 4.433578385752336]",2.678855768446215,3.222057560784089,0.0010469854467023772,4.175623171135975,1.884442637032253,0.0009996579917009908,4.516084337345547,5.118816490840554,0.0017134251368214344,4.145178368871145,1.5753657975413342,0.0009106712994149499,1.2469779495084397,9.568644770506953,0.001230988327253764,3.311086036182466,5.676386737712933,0.00154497178690121,2.8200353446440487,1122.4675716273498,0.020049959935098206,365.0771202859138,0.9195624301777247,0.006529534931929393,1.4637020557358567,0.562588727048029,0.00032338597882549075,2.595734004090355,3.948227581559766,0.0011408551681124823,242.93526985350334,909.6791821813166,0.16752851756102902,630.8816508323202,4.433578385752336,0.01884735780966837,3.6008768368711004,1318.2848629863472,0.024553199814745942,4.346408038506093,2283.560357982491,0.035503472070523644,79.95555533458374,3.5463421610007995,0.006000866586805322,99.7669643242482,824.8825167425505,0.10223244798903361,4.657893196620084,418.70798382417684,0.015738006340135783,3.9369404744909335,2.27751385723708,0.0010671101974624316,3448.1713660401088,1.5140418926827917,0.02574913821442463,2012.3167121690788,0.7699900480957583,0.014027815812942067
