method,dataset,session,condition,alpha1_strength,events,K,M,T,empirical_nu_base,mean_events_per_actor_mark_per_sec,ring_size,hub_actor,true_ring,n_injected_events,hawkes_sampler_used,seed,field_auc,precision,recall,f1,hub_correct,pred_ring,hub_pred,loglik_final,beta0_hat,beta1_hat,beta_gap_hat,rho0_00,rho1_00,rho_lift_00,rho0_01,rho1_01,rho_lift_01,rho0_10,rho1_10,rho_lift_10,rho0_11,rho1_11,rho_lift_11,rho0_stress_same,rho1_stress_same,rho_lift_stress_same,rho0_same_mark_mass,rho1_same_mark_mass,rho_lift_same_mark_mass,eta_on_hat,eta_off_hat,active_mean,gate_gini,gate_effective_support,proposed_lr,proposed_lambda_g,proposed_lambda_h,proposed_lambda_e,proposed_lambda_0,proposed_n_inner_steps,proposed_stability_target,proposed_eta_prior_weight_s,proposed_eta_prior_weight_pi,proposed_eta_off_floor,proposed_eta_pi1_target,proposed_eta_beta_prior_kappa,proposed_eta_beta_prior_target,proposed_eta_gamma_prior_shape,proposed_eta_gamma_prior_rate,proposed_eta_gamma_prior_weight,proposed_pi1_init,g0_hat,h0_hat,sender0_score,receiver0_score,member0_score,g1_hat,h1_hat,sender1_score,receiver1_score,member1_score,g2_hat,h2_hat,sender2_score,receiver2_score,member2_score,g3_hat,h3_hat,sender3_score,receiver3_score,member3_score,g4_hat,h4_hat,sender4_score,receiver4_score,member4_score,g5_hat,h5_hat,sender5_score,receiver5_score,member5_score,g6_hat,h6_hat,sender6_score,receiver6_score,member6_score,g7_hat,h7_hat,sender7_score,receiver7_score,member7_score,g8_hat,h8_hat,sender8_score,receiver8_score,member8_score,g9_hat,h9_hat,sender9_score,receiver9_score,member9_score,g10_hat,h10_hat,sender10_score,receiver10_score,member10_score,g11_hat,h11_hat,sender11_score,receiver11_score,member11_score,g12_hat,h12_hat,sender12_score,receiver12_score,member12_score,g13_hat,h13_hat,sender13_score,receiver13_score,member13_score,g14_hat,h14_hat,sender14_score,receiver14_score,member14_score,g15_hat,h15_hat,sender15_score,receiver15_score,member15_score,g16_hat,h16_hat,sender16_score,receiver16_score,member16_score,g17_hat,h17_hat,sender17_score,receiver17_score,member17_score,g18_hat,h18_hat,sender18_score,receiver18_score,member18_score,g19_hat,h19_hat,sender19_score,receiver19_score,member19_score
Proposed,binance_vision,ftx_k20_q99_minutes_spikein_compact_alpha_1_seed_7,crypto_spikein_compact,1.0,5413,20,2,119.98604999999986,1.1278394446687774,1.1278394446687774,4,0,"[0, 4, 6, 18]",413,False,7,0.6739130434782609,0.25,0.25,0.25,0,"[19, 0, 11, 12]",19,-221.91007804092786,0.35306770516832453,0.49952,0.1464522948316755,0.6012647853820612,0.5589118893994183,-0.04235289598264291,0.3987352146179389,0.44108811060058173,0.0423528959826428,0.34633289041603366,0.3826985900768793,0.03636569966084563,0.6536671095839663,0.6173014099231207,-0.036365699660845685,0.6536671095839663,0.6173014099231207,-0.036365699660845685,1.2549318949660275,1.176213299322539,-0.0787185956434886,0.018503577266225438,0.15439932431921055,0.17111607937265572,0.06371208912279402,19.690067681695258,0.0025,0.05,0.05,0.05,0.1,1,0.5,0.0,0.0,0.0,,0.0,0.5,2.0,1.0,0.0,0.15,0.00625,0.14621154537322767,0.006526524162400833,0.16949452872862728,1.0,0.0923726284119997,0.08998075781334114,0.10006465005363228,0.09893913657450173,0.9172053491102604,0.06343974970174528,0.09882866732353718,0.06833390032168138,0.11065297996130546,0.6528410137560765,0.054504077533856735,0.10258730902001453,0.05856735438338676,0.11549603746983259,0.6814145467477001,0.062133248688874335,0.07597264755683786,0.06790984225546387,0.08512898571265247,0.6224702783706428,0.0911584096260937,0.08131776710811102,0.09929291271883335,0.0894839734560691,0.9101315062376146,0.08718836880669675,0.0782396540349242,0.09515572218153853,0.08631223312721252,0.872209489930544,0.08442110391422758,0.08833751863603524,0.09154125903504536,0.09762176997223125,0.8390788595795802,0.09494250038899518,0.05975220679410016,0.10483074598175524,0.06559625026127802,0.9608919924683692,0.0974408945840432,0.0782382529568325,0.10634340122450282,0.08575414148370691,0.9747571834150637,0.08866987961233061,0.08796183824853827,0.09617791752869725,0.09694442165061723,0.8815790628990907,0.09816885236496027,0.05981332640875277,0.10839181310383213,0.06552871554546535,0.9935331880470175,0.09739301219396976,0.06114987652896043,0.10744943996670132,0.0670266796858303,0.9848952756396796,0.09638194686998702,0.07709898266021262,0.10526512838305004,0.08456202825439825,0.9648735969791871,0.09318177281963458,0.07963368121688535,0.10160524279828424,0.08751980866188155,0.9313266187638082,0.09384006179125466,0.07966105264080928,0.10232808658317208,0.08751657236288941,0.9379522971198997,0.09671611386188836,0.06829840231712811,0.10622133685549125,0.07489309217950535,0.9736383258351573,0.0955675879743059,0.0909682305831759,0.10345907356830772,0.09982476586161046,0.9483190681222917,0.08582944010628402,0.08372012921094418,0.0933453529138302,0.09243473764811028,0.8556154142473039,0.09913263609588596,0.06500907490896217,0.10909732498911012,0.07117617041099127,1.0
Proposed,binance_vision,ftx_k20_q99_minutes_spikein_compact_alpha_1_seed_8,crypto_spikein_compact,1.0,5359,20,2,119.98773333333371,1.1165724718526748,1.1165724718526748,4,0,"[0, 4, 6, 18]",359,False,8,0.7748447204968945,0.25,0.25,0.25,0,"[0, 11, 13, 19]",11,-259.809852395721,0.35306770516832453,0.49952,0.1464522948316755,0.5726584551342178,0.540062487859779,-0.03259596727443881,0.42734154486578235,0.459937512140221,0.03259596727443864,0.37506354924405805,0.40007901666530427,0.025015467421246218,0.6249364507559421,0.5999209833346957,-0.025015467421246385,0.6249364507559421,0.5999209833346957,-0.025015467421246385,1.1975949058901598,1.1399834711944745,-0.057611434695685304,0.017126270426058774,0.15252843123732737,0.1443618777202515,0.07316550486467643,19.593424364759805,0.0025,0.05,0.05,0.05,0.1,1,0.5,0.0,0.0,0.0,,0.0,0.5,2.0,1.0,0.0,0.15,0.0065184358470741,0.16629742407282516,0.0066269552983756076,0.193346229434585,1.0,0.09114431791825886,0.08586876629361867,0.09774341731415005,0.09479522648241054,0.8966556406526387,0.06372070533909392,0.10512309309213896,0.06748269241885857,0.11805214849443708,0.6190568988325816,0.0582738533220223,0.1089031363225906,0.0615615968214117,0.12271043069169948,0.6346667894716624,0.059373340033885766,0.0743346324370584,0.06414634115657303,0.08370129926242963,0.5884506620063007,0.09285609392451172,0.06598812289602361,0.10085692106997565,0.07277345560807752,0.925217571282519,0.0891453073675218,0.08043551952235933,0.09593414544953448,0.08891184851894038,0.8800581667003256,0.08003914209567853,0.0883315916992359,0.08569741196021691,0.09820006528503032,0.7861508215585717,0.09551674072539904,0.0588299558098742,0.10422252836049918,0.06476997146920757,0.9560921902000293,0.0965098491395715,0.06704319594750353,0.10475457315606065,0.07376820403654655,0.9609729379795631,0.09135502700477806,0.08254091487934999,0.09817921382824794,0.09111464179393562,0.9006534485181722,0.098404752859869,0.03482671609125597,0.10900886904922234,0.03827253263964739,1.0,0.09541166564356224,0.07304371997007504,0.1031669803722461,0.08042469713611027,0.9464090515943399,0.09965093224377972,0.06149855969593726,0.10854664013584321,0.06753069971448522,0.9957597127884116,0.09555127100646227,0.06923238398746208,0.10357108222168511,0.07622156780995305,0.9501161063777129,0.09579670468942121,0.09402001372757164,0.10219024115150527,0.10349923988315571,0.9374488703791783,0.09742696229423507,0.054879708838901545,0.10657310932616133,0.06034932167573398,0.9776553986450299,0.09564238815891721,0.09552496792839568,0.10192878359259926,0.1051598997743734,0.9350503723378131,0.08261647864432908,0.11571803493403288,0.08688711865348214,0.12843362229137695,0.7970646738317113,0.09891926755292481,0.05056158774594047,0.1085013766877532,0.05554489602226616,0.9953444855827283
Proposed,binance_vision,ftx_k20_q99_minutes_spikein_compact_alpha_1_seed_9,crypto_spikein_compact,1.0,5431,20,2,119.98280000000011,1.1316205322762918,1.1316205322762918,4,0,"[0, 4, 6, 18]",431,False,9,0.5644444444444444,0.25,0.25,0.25,0,"[19, 0, 13, 16]",19,-88.01473748810685,0.35306770516832453,0.49952,0.1464522948316755,0.5756238366164121,0.5386419358131892,-0.036981900803222945,0.42437616338358786,0.46135806418681086,0.036981900803223,0.34990403030623946,0.3830099908388055,0.03310596053256604,0.6500959696937605,0.6169900091611945,-0.03310596053256598,0.6500959696937605,0.6169900091611945,-0.03310596053256598,1.2257198063101726,1.1556319449743837,-0.07008786133578893,0.05716177329690913,0.28658383915171254,0.21054164177504456,0.06594729821064971,19.66366594219373,0.0025,0.05,0.05,0.05,0.1,1,0.5,0.0,0.0,0.0,,0.0,0.5,2.0,1.0,0.0,0.15,0.006292208488728408,0.13781445102107992,0.0064744920302602735,0.15599139325854205,1.0,0.08985863480796014,0.09610074769583318,0.0950598081473581,0.10320908662185252,0.892841097097448,0.05361242186380969,0.09925757347648781,0.05660037317364612,0.10909249950146017,0.6993494783436476,0.046116457371631725,0.10383311967406447,0.0485386190874606,0.11465964009914444,0.7350382460467298,0.05459506731473576,0.07202586769930697,0.058666120124190625,0.07911185545523367,0.5510165029255718,0.08894440051293363,0.08960252201210239,0.09449305313967286,0.09628697133915004,0.8875178992843119,0.08814294342635987,0.07012908301517773,0.09483284624910869,0.075401889748332,0.8907093769290443,0.07705455154818486,0.09362556295097585,0.08164627333224185,0.10138895581222483,0.7668556214933081,0.09543593805170289,0.07512296709254639,0.10234809042803561,0.08039095403397116,0.9612956634831561,0.09654465075938154,0.06552870572332344,0.10417982246036653,0.07007895730767798,0.978500049534511,0.08790345223260487,0.09509539640496073,0.0930532939499364,0.10225979361168178,0.8739950845472177,0.09610828344888141,0.07321495325845755,0.10319974099769887,0.07831042803801835,0.9692947184337308,0.09452345445991057,0.07721309901982998,0.10123235894633094,0.08267032803979406,0.9508162512099151,0.09732363664192847,0.062218663186566006,0.10524640888671455,0.06650039905394102,0.9885178710892695,0.09461460443270478,0.0732489881850035,0.10159144342604122,0.07842519803807989,0.954188921395807,0.09567527593271823,0.06215235465976089,0.1034661775307447,0.06649718568188938,0.9717972007246979,0.09646083255398799,0.06356190917816898,0.10422205046757363,0.06797138939302229,0.9788966724713528,0.09636830691355922,0.07495196001929912,0.10335931598474772,0.08015715575652557,0.9707935128167907,0.0854918473631506,0.07947567442119173,0.09142629254482547,0.08559687266311823,0.8587136133573487,0.09819773635983856,0.05814099561280421,0.10646889850432469,0.06210452595761994,1.0
Proposed,binance_vision,ftx_k20_q99_minutes_spikein_compact_alpha_1_seed_10,crypto_spikein_compact,1.0,5343,20,2,119.98604999999986,1.113254415825841,1.113254415825841,4,0,"[0, 4, 6, 18]",343,False,10,0.7220496894409938,0.25,0.25,0.25,0,"[0, 9, 16, 13]",9,-228.41862002232233,0.35306770516832453,0.49952,0.1464522948316755,0.5799526396210899,0.5453883184012797,-0.034564321219810235,0.4200473603789101,0.45461168159872034,0.034564321219810235,0.3833946945106996,0.400247718191661,0.01685302368096142,0.6166053054893005,0.5997522818083391,-0.01685302368096142,0.6166053054893005,0.5997522818083391,-0.01685302368096142,1.1965579451103903,1.1451406002096187,-0.051417344900771544,0.03914041675925869,0.22405810094938589,0.19958134059854318,0.06274345365610245,19.696498604628562,0.0025,0.05,0.05,0.05,0.1,1,0.5,0.0,0.0,0.0,,0.0,0.5,2.0,1.0,0.0,0.15,0.006360185966071589,0.15127024763858513,0.006561527816114747,0.17390203467362242,1.0,0.09172759580210989,0.09643645447601576,0.09811612675916656,0.10516022022837165,0.8992115795061947,0.05378873012711567,0.10473656611772092,0.05722434832364516,0.11695965390477743,0.6725605834588775,0.042572821966069194,0.1161251763754924,0.04495670590870811,0.13058199370619164,0.7508939958711042,0.05778937921708739,0.06706337745667071,0.06298942716266442,0.07470651375076469,0.5772835125275486,0.08695874764116107,0.0909102799028382,0.09334808262438958,0.09943345633140264,0.8555135592193565,0.09054245009257905,0.07469436237655291,0.09821026182685862,0.08151118069288998,0.9000743056013051,0.08822592662408191,0.0927036847401539,0.09459892236195867,0.10131208848147404,0.8669772157382226,0.09556108202894224,0.06302251279447432,0.10443053814525322,0.06855361883957202,0.9570816975355371,0.09985142518790967,0.06304159996241718,0.10911350453588174,0.06838805680634981,1.0,0.09051344465416836,0.09158855359640145,0.0971193965615938,0.0999534153962077,0.8900767780733896,0.09824557268633109,0.06164359602599494,0.10745508674158452,0.0669422570088028,0.984800984980261,0.09610842051989912,0.06595057864072565,0.10482897059416844,0.07171568976245851,0.9607332386587919,0.0984787221758122,0.0639598359063604,0.10755390728338422,0.06944453148790458,0.9857066523604817,0.09471760403385016,0.07259671038948262,0.10287842782413086,0.07901182709203824,0.9428569658882096,0.09540340572588493,0.0695581688286309,0.10382241120080024,0.07567237343096356,0.9515083549228177,0.09977693195792528,0.06738654680048306,0.10872944641325917,0.07310635533587051,0.9964801962483363,0.09563512579601016,0.07600571632020729,0.10364898582348096,0.08267458301681618,0.949918951502435,0.08524977650773233,0.08938905512594444,0.09159986641678444,0.09787117422769243,0.8394915625376328,0.09738869654648546,0.06149888125840022,0.10653068001797619,0.06681560016763281,0.9763290114372947
Proposed,binance_vision,ftx_k20_q99_minutes_spikein_compact_alpha_1_seed_11,crypto_spikein_compact,1.0,5386,20,2,119.97739999999988,1.1222946988349485,1.1222946988349485,4,0,"[0, 4, 6, 18]",386,False,11,0.7624223602484472,0.25,0.25,0.25,0,"[0, 9, 19, 13]",9,-234.30287529890592,0.35306770516832453,0.49952,0.1464522948316755,0.585144803500727,0.5475763498780999,-0.03756845362262706,0.4148551964992731,0.4524236501219001,0.03756845362262701,0.3777441137569554,0.3947699732223138,0.017025859465358395,0.6222558862430447,0.6052300267776862,-0.017025859465358506,0.6222558862430447,0.6052300267776862,-0.017025859465358506,1.2074006897437717,1.1528063766557861,-0.05459431308798557,0.021712867815320967,0.16875599774477257,0.17269454350023578,0.06381471534635197,19.658538699324623,0.0025,0.05,0.05,0.05,0.1,1,0.5,0.0,0.0,0.0,,0.0,0.5,2.0,1.0,0.0,0.15,0.006263923719746524,0.1470188503000398,0.006581866692906944,0.17110785523072022,1.0,0.09340879481572636,0.09473360918251866,0.10153898167464667,0.1045382638132355,0.9299107624020616,0.06118743613446839,0.10298076256076183,0.06616308700174345,0.11592545491271693,0.6774993161851286,0.052320216786043164,0.10726491239263905,0.056423961687573715,0.12141543969053621,0.7095842533168379,0.05588527655053541,0.0749734548776422,0.061517815060206794,0.0846763282111428,0.5633903094207389,0.08998574160783368,0.08636426543749619,0.09834430318438421,0.09549942987217515,0.9006533692165712,0.09134755318199612,0.07321658429583486,0.10067265448189033,0.08089847176226135,0.9219767949048591,0.08224993713147352,0.09057396390736024,0.08964693124844521,0.10064252006327513,0.8210014007365409,0.0962448444854746,0.0742206260322927,0.10598163760066501,0.08174647104138771,0.9705973390361592,0.09870816750870981,0.06704876496499024,0.10919217819606726,0.07373813963376698,1.0,0.09225235703657572,0.08429705532705664,0.10095411309128231,0.09308152713836416,0.9245544393299624,0.09685845926269031,0.06022266981635614,0.10760995725941062,0.06631251230620687,0.9855097593729143,0.09791359012770076,0.07147722887621677,0.10801872051703514,0.07864858271801133,0.9892532807897187,0.09837288389865491,0.06867222001093302,0.10871537138649948,0.0755369418694308,0.9956333244977345,0.09600009588606354,0.08830793542465336,0.10479126782266658,0.09727772706204081,0.9596957360306676,0.09516638794939379,0.0717571139480749,0.10496797917245729,0.07909148980367502,0.9613140877542993,0.0970567203337605,0.055422436037556255,0.1081523463984025,0.06101318639486012,0.9904770486783621,0.0962402641502161,0.07006481548677371,0.10626112041724013,0.07716998037665962,0.9731568888243618,0.08850189048437673,0.09316301914687561,0.09630722016926799,0.10311448969852903,0.8819974265586786,0.09934945345269437,0.08125508596310368,0.10892180702319275,0.0893285084869887,0.9975238961495114
Proposed,binance_vision,ftx_k20_q99_minutes_spikein_compact_alpha_1.5_seed_7,crypto_spikein_compact,1.5,5497,20,2,119.93219999999995,1.1458557418274662,1.1458557418274662,4,0,"[0, 4, 6, 18]",497,False,7,0.6956521739130435,0.25,0.25,0.25,0,"[0, 11, 19, 8]",11,-87.51289023865806,0.35306770516832453,0.49952,0.1464522948316755,0.5631042292058865,0.5360226149484126,-0.027081614257473907,0.43689577079411346,0.46397738505158737,0.027081614257473907,0.35078875133816867,0.3834702737388386,0.032681522400669905,0.6492112486618313,0.6165297262611615,-0.032681522400669794,0.6492112486618313,0.6165297262611615,-0.032681522400669794,1.2123154778677179,1.1525523412095742,-0.0597631366581437,0.019922275292991766,0.1669785076278016,0.17834919425976387,0.0607171911840414,19.709659830569986,0.0025,0.05,0.05,0.05,0.1,1,0.5,0.0,0.0,0.0,,0.0,0.5,2.0,1.0,0.0,0.15,0.00625,0.14242676920072705,0.0066172349632114425,0.16666567986765368,1.0,0.09216492471701174,0.07936987392633518,0.10161356468811704,0.08815186838101075,0.9165029502778494,0.06612584872728294,0.0955132627177405,0.07216551602617269,0.10780836305356008,0.650896448218446,0.05453794507058923,0.1025282868690583,0.05925466548208615,0.1165492197809008,0.6992994590935009,0.06339116230238076,0.079890463316428,0.06986647000424641,0.09032363249741716,0.6301602161180639,0.0904734220276937,0.09907488589394017,0.09850922886728408,0.11015565028569037,0.888503411562923,0.09111351691232174,0.06821081543404645,0.10115620893815713,0.0758095373665591,0.9123778327755617,0.08658907758646697,0.0944940023276157,0.09455228089372752,0.10531736129706981,0.8528137425409618,0.09747529798225918,0.07015287742499457,0.10808379176225613,0.07765871589784842,0.9748611253956796,0.09730766074919016,0.07203313028503056,0.10777369944678429,0.07974790035123967,0.9720642495763858,0.08976385434579588,0.090990803555234,0.09824363266784404,0.10120949563069172,0.8861078682010056,0.09962506656768218,0.06435656054264575,0.11087096299833143,0.07114540444363017,1.0,0.09398333706004841,0.07320904814085527,0.10401961441052526,0.08121898017831616,0.9382043016266641,0.0964750934516202,0.07179139744007257,0.10686939145172693,0.0795217177118704,0.9639078489228534,0.09499566121791328,0.08109324487348751,0.10461697207583158,0.08990943406797272,0.9435921655826696,0.09546960515685624,0.07669518707724593,0.105437061180709,0.08501098178138897,0.9509889544505515,0.09767061433279547,0.07528637509826802,0.10795819372732718,0.08332990299870952,0.9737282946568427,0.09689811866218095,0.08092303822262754,0.10672646130481239,0.08961255393492427,0.9626186913016944,0.0862709459738,0.08833463709233569,0.09457569169774593,0.09846923802579285,0.8530248961503948,0.09793970979279105,0.06356426672677212,0.10904749038665651,0.07034249542130656,0.9835531994819746
Proposed,binance_vision,ftx_k20_q99_minutes_spikein_compact_alpha_1.5_seed_8,crypto_spikein_compact,1.5,5610,20,2,119.98475000000019,1.168898547523746,1.168898547523746,4,0,"[0, 4, 6, 18]",610,False,8,0.6863354037267081,0.25,0.25,0.25,0,"[0, 13, 11, 19]",13,55.780977394550746,0.35306770516832453,0.49952,0.1464522948316755,0.558865308796337,0.5337592801024302,-0.025106028693906768,0.441134691203663,0.46624071989756977,0.025106028693906768,0.31132670052678835,0.3760603890780094,0.06473368855122108,0.6886732994732117,0.6239396109219907,-0.06473368855122097,0.6886732994732117,0.6239396109219907,-0.06473368855122097,1.2475386082695485,1.1576988910244208,-0.08983971724512774,0.02374097269735745,0.1860641973143245,0.13632396701003127,0.07289221088877884,19.59930583403589,0.0025,0.05,0.05,0.05,0.1,1,0.5,0.0,0.0,0.0,,0.0,0.5,2.0,1.0,0.0,0.15,0.006446983738856915,0.16322329090201393,0.006618016690273813,0.1896042882755579,1.0,0.09572588396807462,0.09050486483987003,0.10309110375434509,0.09952834905992569,0.9372404584655961,0.05553743452807576,0.11226968721877431,0.058972091119178026,0.12659340099332383,0.667671613045701,0.06435635061082026,0.10294901650431021,0.06875212389107277,0.11545636458034111,0.6250517238587292,0.0574769574477966,0.07541528745777275,0.06250026413160835,0.08493593654905442,0.5682136874634105,0.09222875484406065,0.08984936859874701,0.09936554634388366,0.0990304939122354,0.9033699981808637,0.08438136178267945,0.06965674263983668,0.0920922437481476,0.0771522202571582,0.8372456362220428,0.08358679361134244,0.09597751308400419,0.08970099104068385,0.10636083559823868,0.8155058477996499,0.09570265553807861,0.06520261267604034,0.10474485599657243,0.07170750366836759,0.9522753494818671,0.09789080210088671,0.07814938185508936,0.10625955661897175,0.08582954792754337,0.9660460693022553,0.09141801151237308,0.08418823197378296,0.0988516821286834,0.09283866697881074,0.8986982630349195,0.09791483305647333,0.05203152289199646,0.10805780278431684,0.05714124268556371,0.9823946095648384,0.09489222977159426,0.06263839598540104,0.10402564506322975,0.06892312270626519,0.9457367291707895,0.10047285633843062,0.06475478152456594,0.10999429529869076,0.07099960439187454,1.0,0.09849246786586344,0.06913000412177252,0.1075302575345867,0.07589351635976727,0.9775984949272783,0.09421975723381545,0.09478991127594649,0.10118843444240512,0.10434832060042648,0.9199425676361377,0.09762209436444166,0.060639472015950685,0.10715394871064998,0.06660961093891414,0.9741773281939051,0.0962340488945487,0.06178776687667881,0.10555568387307823,0.06792795012936821,0.9596468942906591,0.07950911463795626,0.09010221421461329,0.0856473219592151,0.10010005342372437,0.7786523994416148,0.09820954920297914,0.060929942312986755,0.10777864411132172,0.06689948020445402,0.9798566718269124
